time,sone_1,sone_2,sone_3,sone_4,sone_5,sone_6,sone_7,sone_8,sone_9,sone_10,sone_11,sone_12,sone_13,sone_14,sone_15,sone_16,sone_17,sone_18,sone_19,sone_20,sone_21,sone_22
105.6600000,1.3318971,2.4476664,2.7891133,2.4429355,3.6904538,5.3912926,4.1006346,2.7272332,2.1339231,1.7205718,1.5932913,1.6279409,1.4734098,1.9182673,1.5706518,1.5097771,1.2574055,0.8464585,0.5030169,0.2555298,0.0854437,0.0098925
105.6800000,1.3148298,2.4143083,2.7589188,2.3639400,3.4850483,5.0695124,3.8592200,2.6153204,2.0514126,1.6611754,1.5825385,1.7301905,1.4103113,1.4503982,1.2035581,1.2124746,1.0404496,0.7155489,0.4404161,0.2306125,0.0769716,0.0081790
105.7000000,1.2920587,2.3754163,2.7159474,2.4224350,3.4161680,4.6453705,3.5487809,2.4698091,2.0181839,1.6286134,1.5362475,1.7122989,1.4750621,1.5543905,1.2315882,1.0513926,0.9877447,0.7045502,0.4085812,0.2160049,0.0816631,0.0109516
105.7200000,1.1988009,2.1859667,2.4974654,2.6206319,3.9385717,4.3787422,3.2505932,2.4157367,2.0438910,2.0719171,2.1089330,1.8179401,1.4050516,1.4800700,1.5858418,1.3101472,1.0520761,0.7571256,0.4683846,0.3059514,0.1539905,0.0379553
105.7400000,1.2057598,2.2266588,2.6172850,2.6513915,3.8753622,4.3741527,3.3232286,2.5657530,2.1478441,2.3072021,2.3756733,1.9392855,1.4470739,1.6402382,1.6662942,1.3570017,1.0897347,0.8165609,0.5173203,0.2692963,0.1042849,0.0186415
105.7600000,1.2120062,2.2372551,2.6157997,2.6608369,3.9134138,4.2555637,3.1960843,2.4261169,2.1235044,2.3758838,2.3761263,2.2171307,1.6774631,1.6816914,1.6030847,1.3925514,1.1911365,0.8748008,0.5191901,0.2474013,0.0892726,0.0133976
105.7800000,1.2330500,2.3148961,2.8288796,2.7509472,3.7369933,4.0050974,3.0212817,2.2741888,2.0512173,2.2776604,2.3720303,2.2922378,1.8059764,1.8415231,1.6814997,1.3577378,1.1481639,0.8401188,0.4975024,0.2373929,0.0833625,0.0118080
105.8000000,1.1746775,2.2128599,2.7461441,2.7259254,3.7550800,3.8934257,2.9539421,2.2412069,2.0354033,2.2413406,2.3453975,2.0781999,1.5605299,1.5709878,1.3935345,1.1892666,0.9985308,0.7352675,0.4344813,0.1946864,0.0576420,0.0047192
105.8200000,1.2004014,2.2818992,2.8859720,2.7597518,3.7382157,3.7826161,2.8347793,2.2290676,2.0698636,2.3247404,2.3630056,2.1882770,1.6408837,1.7054052,1.4158463,1.0972707,0.9367844,0.6953623,0.4142553,0.1918711,0.0587449,0.0050120
105.8400000,1.1651220,2.2732983,3.0022709,2.8874221,3.8419218,3.5251117,2.6355286,2.2210073,2.1437228,2.4282203,2.4101024,2.2382550,1.7157651,1.6266290,1.3567508,1.1609821,1.1120893,0.8205271,0.4956651,0.2489971,0.0848235,0.0098712
105.8600000,1.0936500,2.0910149,2.6553140,2.5743370,3.5173643,3.1307709,2.3920212,2.0935154,2.1102295,2.5688164,2.5016768,2.4025691,1.8536233,1.7169478,1.3448404,1.1358482,1.1097567,0.8201423,0.4870098,0.2323252,0.0720092,0.0063762
105.8800000,1.0428627,2.0176136,2.6180141,2.3698103,2.9188194,2.6054227,2.1419957,2.0495226,2.1241660,2.6818511,2.6308448,2.4615312,1.7958934,1.5108861,1.1638529,1.1027163,0.9756194,0.7292859,0.4655044,0.2321402,0.0727470,0.0067932
105.9000000,1.0272487,1.9310611,2.3562379,2.1927741,2.8262179,2.4556789,2.0506685,1.9621750,2.1423330,2.6682482,2.6015148,2.3579040,1.7451603,1.5785712,1.2160162,1.1233104,1.0054368,0.7444382,0.4527488,0.2117046,0.0618724,0.0046729
105.9200000,0.9799808,1.8395350,2.2759814,2.3585212,3.0532236,3.1508882,2.5080616,2.1101913,2.2120650,2.3916893,2.2478573,2.2392993,1.8287231,1.6226146,1.3811904,1.2118556,1.0371562,0.9081291,0.6332849,0.3279969,0.1199776,0.0216747
105.9400000,1.0342263,1.9127874,2.2849176,2.4628606,3.5362854,5.1237435,3.9992015,2.6703386,2.2002749,2.0702994,1.9183290,2.2836378,2.0985556,2.0057757,1.7121441,1.2961067,1.0683318,0.9847311,0.7042390,0.3757748,0.1445559,0.0295011
105.9600000,0.9249401,1.7648852,2.2909641,2.2847803,3.2711477,4.8359032,3.6752188,2.4818237,2.1946657,2.0237513,1.8643477,2.0280569,1.8762343,1.9720298,1.6036595,1.2369218,1.0681685,0.9350959,0.6399727,0.3250177,0.1145724,0.0176052
105.9800000,0.9739263,1.8283938,2.2873876,2.3848503,2.8159308,4.0114961,3.0449326,2.2696004,2.1232092,2.0105705,1.8109504,1.8201921,1.6780655,1.5053074,1.1884716,0.9965317,1.0301843,0.8972676,0.6217533,0.3255717,0.1130328,0.0161577
106.0000000,0.9512728,1.7878072,2.3886867,2.9174654,2.7070706,3.5246129,2.6959963,2.1576619,1.8549839,1.9080946,1.8798310,2.0772216,1.9251244,1.6316078,1.1571096,0.9567806,1.1847880,0.9616721,0.6095148,0.2914975,0.0911710,0.0098018
106.0200000,0.9636482,1.8160050,2.4260254,2.9861858,2.7351046,3.8406248,2.9812398,2.3402181,2.1677883,1.9726849,1.8320791,1.8782401,1.7696801,1.6847122,1.2927955,1.0791790,1.1926569,0.9744780,0.6417017,0.3255624,0.1103984,0.0148971
106.0400000,0.9236246,1.7180768,2.3015921,2.9219291,2.4185438,2.8264894,2.3817220,2.2092476,2.1366942,2.0189850,1.8149835,1.6616455,1.4691359,1.4038658,1.1347027,1.0520022,1.1862042,0.9236412,0.5656625,0.2637970,0.0787350,0.0069388
106.0600000,0.8957379,1.6716759,2.1438138,2.4983947,2.1642003,2.8692601,2.3606157,2.1314750,2.0507319,2.0380223,1.8384482,1.8102673,1.6027778,1.3092542,1.1650915,1.0565206,1.0306622,0.7719337,0.4557692,0.2037601,0.0539247,0.0026939
106.0800000,0.7974738,1.4979136,1.9946101,2.4475331,2.0996928,2.6537826,2.2205510,2.0650830,1.8967192,1.8935038,1.7310646,1.6054262,1.5551969,1.4173896,1.1853614,0.9625700,0.7437237,0.5331244,0.3645843,0.1839437,0.0484759,0.0017548
106.1000000,0.8081399,1.5283239,1.9991466,2.2403612,2.0982053,2.8773026,2.4171028,2.0776021,1.8518140,1.9913576,1.7276003,1.4555036,1.3705813,1.2401216,1.1172971,0.9312687,0.7505043,0.5802271,0.4022430,0.2037947,0.0566825,0.0029211
106.1200000,0.8246064,1.5279316,2.0276451,2.5298016,2.3101718,3.2064457,2.7542195,2.1644325,1.9000564,2.1588616,1.9021182,1.6076146,1.5011498,1.7075485,1.3801733,1.1304084,0.8557097,0.6748904,0.5616339,0.3397442,0.1288333,0.0227034
106.1400000,0.7518628,1.4402239,1.9996330,2.4502950,2.1043525,2.6392872,2.3739126,1.9248962,1.8267523,1.9855236,1.7878687,1.6182489,1.5270623,1.6542596,1.3190572,1.1197939,0.9587976,0.6984761,0.5310200,0.3208565,0.1227818,0.0225860
106.1600000,0.8134443,1.5051972,2.0670738,2.8769102,2.7385609,3.7176676,3.1616678,2.3734210,1.9910033,2.1435344,1.9245802,1.7824329,1.5129278,1.3236324,1.1172504,1.1729965,1.0303665,0.7357442,0.4715827,0.2501523,0.0841583,0.0101395
106.1800000,0.7069365,1.3685247,2.1667092,3.1820619,2.7600524,3.1902592,2.6732032,1.9936035,1.7784733,2.1483934,1.9960577,1.7787192,1.5787336,1.4345887,1.1372348,1.0677743,0.9636137,0.7102336,0.4401363,0.2134362,0.0629909,0.0051867
106.2000000,0.7585777,1.4311531,2.1198289,3.0147302,2.6853678,3.4491689,2.8977928,2.1234894,1.9336408,2.3198807,2.1686049,1.9174508,1.5774300,1.3972936,1.1193463,1.0677429,0.9136279,0.6697887,0.4092672,0.1897331,0.0526745,0.0035072
106.2200000,0.6381745,1.2632759,2.1043403,3.1685889,2.8117614,3.5062547,2.8837996,2.1005440,2.0405371,2.3922141,2.2381935,1.7310971,1.4017016,1.1441127,0.9822465,0.8818797,0.7625457,0.6194076,0.4028141,0.1867687,0.0491099,0.0023482
106.2400000,0.7134347,1.3520401,2.3153765,3.5778399,2.9805548,3.1627069,2.4707060,1.7973396,1.9997525,2.4233878,2.2947383,1.8138790,1.6774889,1.4156742,1.1482165,0.9568113,0.7740765,0.6043118,0.3893349,0.1811205,0.0479566,0.0023005
106.2600000,0.5287580,1.0437175,1.9590101,3.2008796,2.9303572,3.7379153,2.8688884,1.9841428,1.9343778,2.3564200,2.2817118,1.8026811,1.5046046,1.1892633,1.0953268,0.8553354,0.6792022,0.5430556,0.3500235,0.1590274,0.0391337,0.0011732
106.2800000,0.5763327,1.0564594,1.7208465,2.7472880,2.7358272,3.3342748,2.5767057,1.7631179,1.8155499,2.2356567,2.2046940,1.8629876,1.4747576,1.1696738,1.1385101,0.9295527,0.7035905,0.5302538,0.3208585,0.1384365,0.0350963,0.0016609
106.3000000,0.5916666,1.1742188,1.8135979,2.6329310,2.8138707,3.5675807,2.7378774,1.8091336,1.8797485,2.5909956,2.2661121,2.0460269,1.6709914,1.3320222,1.1394631,0.9907019,1.0495372,1.0452832,0.7893633,0.4558912,0.2004432,0.0683606
106.3200000,0.5937201,1.1545409,1.6932917,2.3128850,3.5751445,5.7651715,4.3748384,2.6574416,2.2301588,3.2648146,2.7075665,2.9680803,2.2400866,1.5699145,1.3593255,1.3959467,1.3159707,1.1482968,1.1466570,0.8161217,0.4333904,0.1788192
106.3400000,0.6274574,1.1814544,1.7151079,2.3600714,3.1786191,5.0457625,3.8413529,2.3783166,2.4655542,3.1926355,2.6017287,2.7708740,2.1759896,1.6272032,1.6271104,1.9647620,1.6500648,1.2396473,1.1840845,0.8435638,0.4476214,0.1753726
106.3600000,0.6269286,1.1991332,1.5970650,2.1097624,3.7459655,6.1523938,4.5904946,2.7566743,2.5891671,3.0281549,2.4107785,2.5941291,2.1200104,1.7217896,1.6391374,1.8344790,1.5489695,1.1155106,1.0811378,0.7746700,0.4022185,0.1508713
106.3800000,0.5577891,1.0972553,1.6439531,2.4172702,3.8202074,6.2200603,4.6757855,2.8088269,2.3820987,2.7637901,2.2920918,2.7466424,2.1418879,1.7950660,1.6237245,1.9567327,1.5657750,1.1097156,1.0088310,0.7072611,0.3539206,0.1216880
106.4000000,0.6438327,1.2126371,1.6758667,2.2919967,3.6232457,5.8981743,4.4339404,2.6360559,2.0122831,2.3993649,2.1082160,2.7458434,2.1378758,1.9022285,1.6023604,1.8129263,1.5663759,1.0869243,0.9294732,0.6420961,0.3120790,0.1015594
106.4200000,0.6369842,1.2274474,1.6707126,2.1044021,3.4800696,5.7303228,4.2919054,2.5597267,2.1029303,2.4793599,2.0586836,2.5146296,2.1257675,2.0550652,1.7093035,1.9585621,1.6911278,1.1744921,0.8932646,0.5871319,0.2753823,0.0835082
106.4400000,0.6638872,1.2693409,1.8050698,2.4564161,3.7702134,6.2515001,4.6570907,2.7333724,2.0028317,2.2876868,1.8999935,2.3072793,1.8932129,1.7271103,1.4912981,1.7379012,1.4714507,0.9939025,0.7450790,0.4770704,0.2093546,0.0537441
106.4600000,0.6026762,1.1495005,1.6341667,2.3411639,3.7240782,6.2153120,4.6577458,2.7471776,1.8427042,2.0228512,1.6251570,1.7375870,1.4908888,1.6234733,1.3763071,1.4872326,1.2273383,0.8818009,0.6603384,0.4022657,0.1652641,0.0374858
106.4800000,0.5826029,1.0802168,1.2833152,1.6990997,3.2414415,5.4596491,4.1280537,2.4621112,1.5318805,1.7209467,1.4319025,1.3828415,1.5002562,1.7077593,1.4813730,1.7444185,1.3760252,0.8967402,0.6067293,0.3546949,0.1536574,0.0439793
106.5000000,0.4347430,0.8793696,1.4525170,2.3856642,3.8097570,6.1523452,4.6752634,2.8446577,2.1716156,2.3795855,2.1705530,2.4029026,1.9980749,2.1049080,1.7747495,1.4799654,1.2373137,1.1287680,0.8609256,0.5198688,0.2882275,0.1372701
106.5200000,0.3857107,0.8508867,1.6611487,2.7612760,4.0236788,6.3680239,4.8425183,2.9465454,2.2471640,2.3138704,2.3329172,2.6614878,2.3309429,2.3788702,2.1254537,1.8424411,1.8164506,1.5788625,1.1063586,0.6555049,0.3407473,0.1460231
106.5400000,0.5035092,0.9745775,1.5821180,2.5562408,4.2581062,7.0224490,5.2430935,3.0800059,2.0977404,2.0769134,2.0911093,2.0885675,2.0991654,2.3100741,1.9713776,1.5587538,1.7038690,1.5135314,1.0623043,0.6274825,0.3032338,0.1090526
106.5600000,0.4468032,0.9723536,1.8654602,2.9868505,3.9316275,6.3606300,4.7694621,2.8344090,2.0496721,2.0847394,2.0789144,2.2314870,2.0894749,1.9806120,1.6907232,1.3844179,1.4222119,1.3540136,0.9969454,0.5991362,0.2816006,0.0937798
106.5800000,0.4804336,1.0058179,2.0031340,3.2741539,3.4805996,5.2413273,3.9664664,2.4266996,2.0953491,2.2189188,2.1669962,2.3461275,2.0763397,1.8697648,1.5735799,1.2739252,1.3985510,1.3170898,0.9341937,0.5270615,0.2285794,0.0648344
106.6000000,0.5274431,0.9848302,2.1579387,3.6215541,3.9575355,6.0048947,4.4852824,2.6969924,2.3834577,2.4652255,2.2203808,2.0171752,1.9225869,1.8682165,1.5368764,1.2935895,1.4104552,1.2558054,0.8812640,0.4991267,0.2165858,0.0576596
106.6200000,0.4836983,1.0142956,2.1204128,3.4794815,3.2710302,4.5976496,3.4876969,2.1871219,2.2082798,2.4804676,2.2604156,1.8879759,1.8771046,2.1388936,1.7365737,1.3308656,1.2836131,1.0925525,0.7519763,0.4069009,0.1618270,0.0346744
106.6400000,0.4603738,0.9572808,1.8791820,3.0587077,3.0755253,4.4900169,3.3658803,2.0948277,2.1383865,2.3116438,2.1058183,2.1204722,1.9493811,1.9533535,1.6428776,1.3364458,1.2221678,0.9692398,0.6464494,0.3423617,0.1314720,0.0261177
106.6600000,0.4438734,0.9637138,1.8606508,2.9570978,2.8412611,3.9997058,3.0158384,1.8922110,1.8806090,2.0328269,1.8883919,1.7840022,1.8132479,1.5895042,1.4128314,1.2421386,1.0897280,0.8172557,0.5406069,0.2903431,0.1086113,0.0197602
106.6800000,0.4245574,0.8840809,1.5626341,2.5101542,2.5199759,3.5849838,2.8288758,1.8742539,1.8385333,1.9640555,1.7973951,1.4324781,1.6671343,1.7328396,1.5042622,1.1635932,0.8960469,0.6515788,0.4384006,0.2287610,0.0789862,0.0115957
106.7000000,0.4122311,0.8776107,1.5613632,2.4740772,2.6704228,3.9630814,3.0791013,1.9776636,1.8233266,1.8180363,1.6960564,1.6643462,1.6452094,1.9720653,1.5854737,1.1361287,0.8587961,0.6711991,0.4599676,0.2406566,0.0907718,0.0181649
106.7200000,0.4406384,1.0089933,1.9518516,3.0105805,2.5888686,3.1972563,2.5122230,2.0062308,2.0649531,1.8732333,1.6538764,1.6795841,1.7468529,2.0016322,1.7812302,1.3553640,1.1328695,1.0281439,0.7517603,0.4501109,0.2697669,0.1365737
106.7400000,0.3273052,0.9833558,2.0599599,3.3808537,4.4059429,4.6695647,3.8501072,4.7459531,3.7454612,2.5262637,2.1118422,2.5507834,2.4039855,2.6562486,2.3051867,1.9417433,1.5973099,1.5006526,1.1244634,0.8314359,0.6129961,0.3831235
106.7600000,0.4462335,1.0498050,1.6950275,2.6653061,4.3636618,4.1721225,3.6820850,5.3066797,4.0996413,2.6443684,2.3006587,3.4109211,2.7087259,2.3999639,2.0742381,2.3586416,1.8855065,1.4180306,1.0669172,0.8167841,0.6171908,0.3829487
106.7800000,0.4404388,1.2727394,2.3268843,3.1091182,3.3226128,3.2057412,2.6907029,3.5799510,2.9233239,2.1240430,2.2182267,3.4397943,2.7190385,2.3108134,1.9941201,2.3888130,1.9693744,1.3814366,0.9581000,0.7008024,0.6085049,0.3877033
106.8000000,0.5267767,1.4023951,2.4337358,2.9187145,3.1166067,3.6681538,2.9168351,3.1670361,2.5262671,1.8311356,2.0761540,3.3047621,2.6337144,2.2725399,2.0820715,2.2718704,1.9359533,1.3619586,0.8818818,0.6306744,0.5583660,0.3553240
106.8200000,0.3598276,1.1734153,2.2144368,3.0887079,3.7300067,4.3812132,3.5596099,4.2260027,3.2434456,2.1055181,2.1344664,3.3431036,2.6329560,1.9850837,1.6833838,1.9833770,1.8620509,1.3994651,0.9299629,0.6364894,0.4993908,0.3005016
106.8400000,0.4455568,1.2017982,2.1541419,2.9418564,3.4202676,3.5777435,3.5358806,5.3594608,4.0709348,2.4565024,1.9590256,2.9667487,2.3203537,1.6594641,1.6526101,1.7718780,1.7054994,1.3286822,0.8773871,0.5585470,0.4459337,0.2729595
106.8600000,0.3313632,0.8923551,1.4791964,2.0749648,3.0321987,2.8385873,3.5183342,5.7677026,4.3196993,2.5390007,1.8599459,2.7350302,2.1788549,1.6488633,1.8399203,1.7351725,1.5911644,1.2619123,0.8288428,0.4955412,0.3515333,0.2032297
106.8800000,0.3775986,0.9107627,1.4978154,2.1156497,2.9372425,3.3273795,3.5424950,5.5639291,4.1432605,2.4261081,1.9226500,2.8800511,2.2765055,1.8077961,2.0569816,1.7522491,1.5733032,1.3083771,0.8861043,0.5506582,0.3545780,0.1842022
106.9000000,0.4130300,0.8136213,1.1386204,1.4371495,2.4068775,2.9745989,3.1127269,4.8543024,3.6320024,2.1500130,1.7355468,2.6530395,2.0877481,1.7354028,2.0238280,1.6343983,1.4728656,1.2157410,0.8148631,0.5094102,0.3116343,0.1423207
106.9200000,0.3470719,0.7255839,0.9163681,1.3732809,2.3885231,3.0156724,3.0940235,4.7665462,3.5484779,2.0916359,1.6234030,2.3954475,1.9914382,1.8038392,2.1279762,1.7351183,1.3973830,1.1745011,0.8052176,0.5319149,0.3232118,0.1362147
106.9400000,0.2704615,0.6782532,1.0473953,1.3780077,2.2353015,2.6864893,2.8778846,4.5242887,3.3599582,1.9852318,1.5362613,2.2301092,1.8063980,1.6367899,1.8480276,1.5302988,1.2514935,0.9926178,0.6631988,0.4416391,0.2545302,0.0989734
106.9600000,0.1814242,0.5693089,0.9839133,1.2777375,1.5546635,2.3136232,2.9091606,4.7380538,3.5211189,2.0768156,1.4626857,1.9950532,1.6997831,1.5834539,1.7796328,1.4893714,1.1484098,0.8505620,0.5536132,0.3273875,0.1719694,0.0698270
106.9800000,0.2562200,0.6918632,1.1739534,1.3591802,1.6755432,2.3136435,2.6178463,4.1414189,3.0947647,1.8862430,1.5585659,2.2120667,1.7986360,1.4988668,1.5324165,1.2301383,1.0348468,0.8164165,0.5179707,0.2619142,0.1308764,0.0573018
107.0000000,0.3134056,0.7788299,1.3402022,1.7516608,1.9696431,2.0624485,2.1924164,3.4414840,2.5805416,1.6585618,1.3731517,1.9507170,1.5904509,1.3832821,1.3090498,1.1928022,1.0416192,0.7970051,0.5137374,0.2764348,0.1201349,0.0349006
107.0200000,0.2437165,0.8026503,1.4647006,1.9574381,1.9483174,2.0128174,1.8621495,2.7292936,2.0654347,1.3825544,1.2950960,1.9433967,1.5351528,1.3660215,1.1725227,1.0287404,0.9701924,0.7219925,0.4422043,0.2576777,0.1179914,0.0256523
107.0400000,0.2232661,0.7550286,1.2999321,1.4741673,1.5018343,1.4536667,1.7387842,2.8427770,2.1900251,1.4303098,1.2093729,1.7850147,1.4275140,1.2510604,1.1112113,0.9897181,0.9275483,0.7028732,0.4311626,0.2750686,0.1396734,0.0349298
107.0600000,0.1382755,0.6630763,1.3021345,1.8063489,1.7502774,1.6353654,1.6318800,2.5318248,1.9649272,1.3232352,1.2813749,1.9036237,1.4902976,1.2931982,1.0610472,0.9439840,0.9915109,0.7728697,0.4719648,0.2771637,0.1384882,0.0375222
107.0800000,0.1930749,0.6696938,1.2187053,1.6197957,1.4571117,1.4899989,1.5693853,2.4500067,1.8745800,1.1980445,1.0114002,1.5088253,1.2550933,1.2210680,1.0868245,1.0364106,1.0367101,0.8151793,0.5031424,0.2935998,0.1461524,0.0397439
107.1000000,0.1661050,0.5935295,1.0427474,1.3072571,1.6172608,1.5749370,1.3692355,1.9181805,1.4808384,1.0057654,0.9512008,1.4557830,1.2215004,1.2252495,1.0734967,0.9496810,1.0141033,0.8329661,0.5229900,0.2755761,0.1199081,0.0287692
107.1200000,0.2651777,0.6878225,1.3331970,1.8857387,1.9021379,1.7263278,1.3380108,1.6209941,1.3629706,1.0057325,0.9760317,1.4411188,1.2000321,1.2301217,1.1123661,1.0446867,1.0268363,0.8399160,0.5332607,0.2621256,0.1059376,0.0265988
107.1400000,0.1268135,0.5826285,1.0948595,1.4230850,1.4836090,1.4313365,1.1829561,1.5234045,1.3432159,0.9736764,0.8398656,1.1249527,0.9851954,1.1093031,1.0030855,1.0340130,1.0322874,0.8744113,0.5644401,0.2663294,0.0952973,0.0183890
107.1600000,0.0923098,0.4797459,0.9444262,1.3226447,1.7516896,1.8100575,1.3685558,1.3979369,1.2274493,0.8908153,0.7386013,1.0173225,1.0029924,1.2824047,1.1434882,1.1670547,1.0548573,0.8371760,0.5241616,0.2375879,0.0816916,0.0142668
107.1800000,0.1803917,0.8302097,1.5196453,1.8523875,1.8922275,1.9551005,1.6050552,1.4598297,1.3133649,1.6175894,1.4403702,1.4831856,1.3672132,1.4729286,1.3327581,1.2886475,1.1207589,0.8642588,0.5385177,0.2471283,0.0843894,0.0147836
107.2000000,0.2316781,0.9724016,1.6856171,1.5766932,1.6923454,1.8317389,2.3903463,1.9196194,1.5801710,2.2466803,1.8419189,1.6914163,1.5586541,1.4355209,1.1563089,1.1503601,1.0947752,0.8465670,0.5228660,0.2455544,0.0851855,0.0150374
107.2200000,0.2794170,0.8842860,1.5873991,1.9059738,2.0793455,2.1812744,2.7109149,2.1926267,1.7893169,2.4303470,2.0040846,1.7447183,1.7078356,1.4451869,1.1315354,1.0866691,1.0068798,0.8297368,0.5343708,0.2530560,0.0816469,0.0108891
107.2400000,0.2007619,0.8861355,1.6006445,2.0363636,2.6101391,2.5443006,2.7803671,2.1681674,1.7800648,2.4045715,1.9932735,1.8308132,1.7341510,1.3804773,0.9890708,0.8925257,0.9725381,0.8065550,0.5086960,0.2408773,0.0784954,0.0096876
107.2600000,0.1413820,0.7928349,1.4353433,1.8892108,2.7388165,2.6002169,2.7187660,2.0548246,1.6685048,2.2604318,1.8885860,1.7998177,1.6741390,1.4194862,1.1202648,1.0013733,0.8495765,0.7237306,0.4718334,0.2202523,0.0685527,0.0073402
107.2800000,0.2311467,0.9591732,1.7202533,2.1787076,2.9341602,2.6731730,2.6634421,1.9754858,1.5341221,2.0812762,1.7612755,1.5853425,1.5052557,1.3631263,1.0487125,0.9521788,0.8502665,0.6735193,0.4166249,0.1891335,0.0544203,0.0038208
107.3000000,0.2136545,0.9138489,1.6263469,2.0450928,2.8703301,2.7228372,2.5242813,1.8686780,1.4804094,1.8366655,1.5228149,1.5415634,1.4534752,1.3384230,1.0373951,0.9824091,0.9184188,0.7058045,0.4222389,0.1868354,0.0520532,0.0033020
107.3200000,0.2016383,0.8035608,1.4082339,1.8143241,2.5180755,2.2889576,2.1244273,1.7467955,1.3252609,1.4536732,1.2502139,1.5440298,1.4898559,1.3670166,1.0504472,0.9281022,0.8502364,0.6257566,0.3532733,0.1459904,0.0358402,0.0011835
107.3400000,0.1741769,0.7927731,1.4588842,1.9121255,2.2528238,1.9585730,2.0008669,1.8756375,1.4046861,1.4257399,1.2432680,1.4426045,1.4804223,1.3178687,0.9834062,0.8973494,0.8121853,0.5862963,0.3229690,0.1287842,0.0314642,0.0015074
107.3600000,0.1481420,0.8783846,1.5456907,1.6569475,2.1605268,2.0803330,2.1225648,1.9895524,1.4805813,1.5057389,1.2432338,1.1393917,1.3200611,1.2145804,0.9615063,0.8995854,0.7942122,0.5429306,0.2898380,0.1152426,0.0249937,0.0008972
107.3800000,0.2793374,0.9204630,1.6449237,1.8944683,2.3407121,2.1514971,2.1246042,1.9693718,1.5112081,1.5983108,1.2993042,1.1496264,1.2446623,1.1005024,0.8088502,0.8245858,0.7570402,0.5263709,0.2839364,0.1232685,0.0449171,0.0102162
107.4000000,0.2055863,0.8453460,1.5307760,1.9027597,2.3600647,2.0697067,2.0248704,1.7658160,1.5126250,1.6381140,1.4255509,1.4460864,1.4185238,1.3458730,1.0755836,1.0923562,1.0132493,0.9780902,0.7635829,0.6352398,0.4399050,0.2377241
107.4200000,0.2326747,0.7664295,1.3335378,1.7259125,2.3756852,3.0627112,4.6094980,3.9459362,2.6445301,2.0103898,2.0802298,2.8553569,2.1746633,1.7079481,1.4244372,1.6730180,1.4300667,1.7251204,1.6231618,1.4642711,1.0465885,0.6267353
107.4400000,0.2324847,0.7458307,1.3251158,1.7242703,2.2188878,4.2203107,7.1366005,5.5506773,3.4055808,2.1808107,1.7738140,2.4092512,1.9017678,1.7372613,1.4508405,1.9220126,1.5746763,1.8127556,1.6593044,1.3824301,0.9687250,0.5626312
107.4600000,0.2348686,0.8217571,1.4167504,1.6511315,2.1012607,4.1642437,7.0889397,5.4956617,3.3575070,2.1129334,1.5418259,1.7621131,1.5275785,1.4893073,1.3731897,2.0122912,1.5865782,1.5926603,1.3502256,1.1030914,0.7900172,0.4520858
107.4800000,0.1586606,0.7182341,1.2779714,1.5726664,2.0904679,3.3413317,5.5747232,4.3167644,2.6781862,1.8975565,1.4024467,1.4797374,1.4441437,1.7591453,1.4990079,1.9685581,1.5043700,1.3554822,1.1776587,0.9005679,0.5871216,0.3009283
107.5000000,0.2564097,0.7272183,1.2699442,1.5929273,2.0568571,3.3221145,5.4893932,4.2065892,2.5950568,1.9046830,1.4955003,1.7114117,1.4896578,1.7541339,1.3944129,1.5804899,1.2317019,1.1774236,1.1760169,0.8742452,0.5243630,0.2502293
107.5200000,0.3196667,0.6821698,1.1910354,1.5048004,2.0149698,3.5285294,5.9220738,4.6223187,2.8922684,1.9149352,1.5685053,2.0669267,1.7663348,1.8772188,1.3880030,0.9975432,0.8326375,0.9210386,1.0456730,0.7799534,0.4416000,0.2100887
107.5400000,0.4024318,0.6588449,1.1634575,1.5011339,1.8776994,2.9884779,4.9675117,3.8939199,2.4727404,1.7010996,1.3808446,1.8475605,1.6564410,1.8408313,1.3748057,1.1333650,0.9100205,0.8481292,0.9615223,0.7560134,0.4491399,0.2056068
107.5600000,0.1496254,0.6603156,1.1843069,1.4505113,1.8448342,2.5274770,4.0471044,3.2414739,2.1920402,1.6519848,1.4281704,1.9744346,1.6120259,1.6335360,1.2623947,1.3278234,1.0063432,0.7972410,0.8580681,0.7462878,0.4722345,0.2067506
107.5800000,0.2996401,0.6251667,1.1333938,1.4216539,1.7528890,2.4429615,3.9103169,3.1402640,2.1312497,1.5977328,1.3897874,1.8650676,1.5433452,1.6549933,1.2531769,1.1266003,0.8484038,0.6101426,0.7318187,0.7148419,0.4719009,0.2119917
107.6000000,0.1839417,0.6024610,1.0482752,1.3086183,1.3438202,2.0224512,3.3328168,2.8264093,2.0165954,1.5576429,1.2691523,1.5050435,1.3662162,1.5161241,1.1608387,1.1472669,0.9014333,0.6620123,0.7125645,0.6987058,0.4602781,0.2030367
107.6200000,0.2335523,0.5685276,1.0477225,1.2688479,1.1636876,1.9765428,3.2855930,2.7536952,1.9560219,1.4853443,1.1702186,1.4309146,1.4115163,1.6650567,1.2576915,1.1048776,0.8461704,0.6115174,0.5796641,0.6051398,0.3967479,0.1659196
107.6400000,0.6987220,1.3018776,1.7321754,1.8780812,1.8710542,2.7530358,4.0919914,3.5833869,3.1662331,2.3925040,2.0814643,2.2844403,2.9044504,2.7185712,2.0745735,1.5797666,1.1931776,1.0290160,0.9000538,0.7632899,0.4933689,0.2236091
